Link_Metrics

Link ID,Link Throughput Plot,Packets Transmitted,Packets Transmitted,Packets Errored,Packets Errored,Packets Collided,Packets Collided,Bytes Transmitted(bytes),Payload Transmitted(bytes),Overhead Transmitted(bytes)
 , ,Data,Control,Data,Control,Data,Control, , , 

IP_Metrics

Device Id,Packet sent,Packet forwarded,Packet received,Packet discarded,TTL expired,Firewall blocked
1,140,0,140,0,0,0
2,160,0,220,0,0,0
3,3082260,3082200,60,0,0,0
7,3082200,3082200,0,0,0,0
8,3082200,0,0,0,0,0
9,12,0,5,0,0,0
10,9,0,3,0,0,0
11,0,0,0,0,0,0
12,10,0,3,0,0,0
13,2,0,1,0,0,0
14,13,0,4,0,0,0
15,11,0,3,0,0,0
16,2,0,1,0,0,0
17,11,0,4,0,0,0
18,24,0,9,0,0,0
19,8,0,3,0,0,0
20,13,0,4,0,0,0
21,6,0,2,0,0,0
22,5,0,2,0,0,0
23,2,0,1,0,0,0
24,16,0,6,0,0,0
25,11,0,4,0,0,0
26,4,0,2,0,0,0
27,10,0,3,0,0,0
28,2,0,1,0,0,0
29,0,0,0,0,0,0
30,2,0,1,0,0,0
31,6,0,2,0,0,0
32,6,0,2,0,0,0
33,4,0,2,0,0,0
34,6,0,2,0,0,0
35,6,0,3,0,0,0
36,4,0,1,0,0,0
37,2,0,1,0,0,0
38,2,0,1,0,0,0
39,11,0,4,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,14308,0,0,0
58,0,0,1446,0,0,0
59,0,0,6731,0,0,0
60,0,0,29365,0,0,0
61,0,0,4203,0,0,0
62,0,0,2188,0,0,0
63,0,0,2072,0,0,0
64,0,0,23831,0,0,0
65,0,0,7720,0,0,0
66,0,0,6825,0,0,0
67,0,0,1943,0,0,0
68,0,0,2263,0,0,0
69,0,0,6600,0,0,0
70,0,0,4266,0,0,0
