Link_Metrics

Link ID,Link Throughput Plot,Packets Transmitted,Packets Transmitted,Packets Errored,Packets Errored,Packets Collided,Packets Collided,Bytes Transmitted(bytes),Payload Transmitted(bytes),Overhead Transmitted(bytes)
 , ,Data,Control,Data,Control,Data,Control, , , 
All,NA,13339770,3260,0,0,0,0,20116829220,19476064200,640765020
1,NA,0,500,0,0,0,0,94160,0,94160
2,NA,0,120,0,0,0,0,19680,0,19680
3,NA,0,560,0,0,0,0,118560,0,118560
4,NA,3082200,0,0,0,0,0,4666450800,4500012000,166438800
5,NA,3082200,0,0,0,0,0,4586313600,4500012000,86301600
6,NA,3082200,0,0,0,0,0,4666450800,4500012000,166438800
7,NA,0,19,0,0,0,0,3738,0,3738
8,NA,227515,0,0,0,0,0,344457710,332171900,12285810
9,NA,0,20,0,0,0,0,2680,0,2680
10,NA,0,20,0,0,0,0,4248,0,4248
11,NA,93060,0,0,0,0,0,140892840,135867600,5025240
12,NA,0,56,0,0,0,0,7504,0,7504
13,NA,0,0,0,0,0,0,0,0,0
14,NA,21510,0,0,0,0,0,32566140,31404600,1161540
15,NA,0,0,0,0,0,0,0,0,0
16,NA,0,33,0,0,0,0,7038,0,7038
17,NA,186658,0,0,0,0,0,282600212,272520680,10079532
18,NA,0,96,0,0,0,0,12864,0,12864
19,NA,0,11,0,0,0,0,2346,0,2346
20,NA,38687,0,0,0,0,0,58572118,56483020,2089098
21,NA,0,36,0,0,0,0,4824,0,4824
22,NA,0,17,0,0,0,0,3678,0,3678
23,NA,81220,0,0,0,0,0,122967080,118581200,4385880
24,NA,0,56,0,0,0,0,7504,0,7504
25,NA,0,16,0,0,0,0,3360,0,3360
26,NA,75792,0,0,0,0,0,114749088,110656320,4092768
27,NA,0,44,0,0,0,0,5896,0,5896
28,NA,0,7,0,0,0,0,1458,0,1458
29,NA,25674,0,0,0,0,0,38870436,37484040,1386396
30,NA,0,20,0,0,0,0,2680,0,2680
31,NA,0,17,0,0,0,0,3486,0,3486
32,NA,178788,0,0,0,0,0,270685032,261030480,9654552
33,NA,0,32,0,0,0,0,4288,0,4288
34,NA,0,61,0,0,0,0,12870,0,12870
35,NA,417339,0,0,0,0,0,631851246,609314940,22536306
36,NA,0,152,0,0,0,0,20368,0,20368
37,NA,0,31,0,0,0,0,6594,0,6594
38,NA,146409,0,0,0,0,0,221663226,213757140,7906086
39,NA,0,92,0,0,0,0,12328,0,12328
40,NA,0,21,0,0,0,0,4374,0,4374
41,NA,173578,0,0,0,0,0,262797092,253423880,9373212
42,NA,0,48,0,0,0,0,6432,0,6432
43,NA,0,28,0,0,0,0,6024,0,6024
44,NA,102436,0,0,0,0,0,155088104,149556560,5531544
45,NA,0,88,0,0,0,0,11792,0,11792
46,NA,0,9,0,0,0,0,1902,0,1902
47,NA,123887,0,0,0,0,0,187564918,180875020,6689898
48,NA,0,20,0,0,0,0,2680,0,2680
49,NA,0,5,0,0,0,0,1014,0,1014
50,NA,73203,0,0,0,0,0,110829342,106876380,3952962
51,NA,0,8,0,0,0,0,1072,0,1072
52,NA,0,42,0,0,0,0,9132,0,9132
53,NA,239493,0,0,0,0,0,362592402,349659780,12932622
54,NA,0,136,0,0,0,0,18224,0,18224
55,NA,0,21,0,0,0,0,4566,0,4566
56,NA,231963,0,0,0,0,0,351191982,338665980,12526002
57,NA,0,60,0,0,0,0,8040,0,8040
58,NA,0,24,0,0,0,0,5136,0,5136
59,NA,210378,0,0,0,0,0,318512292,307151880,11360412
60,NA,0,64,0,0,0,0,8576,0,8576
61,NA,0,17,0,0,0,0,3486,0,3486
62,NA,127917,0,0,0,0,0,193666338,186758820,6907518
63,NA,0,36,0,0,0,0,4824,0,4824
64,NA,0,7,0,0,0,0,1458,0,1458
65,NA,70742,0,0,0,0,0,107103388,103283320,3820068
66,NA,0,16,0,0,0,0,2144,0,2144
67,NA,0,0,0,0,0,0,0,0,0
68,NA,21510,0,0,0,0,0,32566140,31404600,1161540
69,NA,0,0,0,0,0,0,0,0,0
70,NA,0,23,0,0,0,0,5010,0,5010
71,NA,88399,0,0,0,0,0,133836086,129062540,4773546
72,NA,0,80,0,0,0,0,10720,0,10720
73,NA,0,20,0,0,0,0,4440,0,4440
74,NA,51696,0,0,0,0,0,78267744,75476160,2791584
75,NA,0,76,0,0,0,0,10184,0,10184
76,NA,0,8,0,0,0,0,1584,0,1584
77,NA,73683,0,0,0,0,0,111556062,107577180,3978882
78,NA,0,12,0,0,0,0,1608,0,1608
79,NA,0,10,0,0,0,0,2028,0,2028
80,NA,124842,0,0,0,0,0,189010788,182269320,6741468
81,NA,0,16,0,0,0,0,2144,0,2144
82,NA,0,10,0,0,0,0,2028,0,2028
83,NA,24029,0,0,0,0,0,36379906,35082340,1297566
84,NA,0,24,0,0,0,0,3216,0,3216
85,NA,0,19,0,0,0,0,3930,0,3930
86,NA,168941,0,0,0,0,0,255776674,246653860,9122814
87,NA,0,40,0,0,0,0,5360,0,5360
88,NA,0,5,0,0,0,0,1014,0,1014
89,NA,22667,0,0,0,0,0,34317838,33093820,1224018
90,NA,0,12,0,0,0,0,1608,0,1608
91,NA,0,7,0,0,0,0,1458,0,1458
